run_name,architecture,total_requests,completed_requests,total_duration_sec,throughput_req_per_sec,p50_latency_sec,p95_latency_sec,p99_latency_sec,avg_queue_wait_sec,retries,timeouts,crashes
run_07_queue_based_TA_W8,queue_based,10,10,1.182419,8.457238931377116,0.285726,0.30359624999999996,0.30457524999999996,0.044710965,0,0,0
run_07_queue_based_TA_W8,queue_based,10,10,1.25169,7.989198603488084,0.2872205,0.30593384999999995,0.31073557,0.045174,0,0,0
run_07_queue_based_TA_W8,queue_based,10,10,1.23907,8.070569055824127,0.29597,0.32435425000000007,0.32479645000000007,0.048049185,0,0,0
run_08_queue_based_TA_W16,queue_based,10,10,1.196108,8.36044905643972,0.2282555,0.24470135000000004,0.24684107000000005,0.01035748,0,0,0
run_08_queue_based_TA_W16,queue_based,10,10,1.200562,8.329432382500864,0.2251965,0.2604728,0.26153936,0.010616684999999999,0,0,0
run_08_queue_based_TA_W16,queue_based,10,10,1.19327,8.380333034434788,0.22581,0.24608825,0.24820245000000005,0.010242673366834171,0,0,0
run_09_queue_based_TA_W32,queue_based,10,10,1.132317,8.831449143658533,0.181904,0.2100596,0.21490312,0.00010467005076142132,0,0,0
run_09_queue_based_TA_W32,queue_based,10,10,1.15256,8.676337891302838,0.181615,0.1937542,0.19408684000000004,8.49748743718593e-05,0,0,0
run_09_queue_based_TA_W32,queue_based,10,10,1.15888,8.629021123843712,0.18681350000000002,0.20321045000000001,0.20505889000000002,0.00019541,0,0,0
run_10_swarm_TA_W4,swarm,10,10,1.01068,9.89432857086318,0.0776405,0.09738290000000001,0.10238218000000003,0.00038697,0,0,0
run_10_swarm_TA_W4,swarm,10,10,1.045682,9.563136785370697,0.077642,0.21109795,0.25029799,0.000756045,0,0,0
run_10_swarm_TA_W4,swarm,10,10,1.000699,9.993014882597064,0.077457,0.08631824999999999,0.08875804999999999,0.0003479,0,0,0
run_11_swarm_TA_W8,swarm,10,10,1.011434,9.886952584152798,0.077527,0.09229204999999997,0.09304400999999997,0.000436325,0,0,0
run_11_swarm_TA_W8,swarm,10,10,1.024202,9.763698957822772,0.07777,0.10502235,0.11297887,0.00048666,0,0,0
run_11_swarm_TA_W8,swarm,10,10,1.012527,9.87627984241408,0.07707800000000001,0.09147635000000001,0.09526167,0.000339885,0,0,0
run_12_swarm_TA_W16,swarm,10,10,1.026339,9.74336939354346,0.0774425,0.09706229999999999,0.10226925999999999,0.000396325,0,0,0
run_12_swarm_TA_W16,swarm,10,10,1.013355,9.868210054719224,0.0772535,0.09104295000000001,0.09492859,0.000392105,0,0,0
run_12_swarm_TA_W16,swarm,10,10,1.045477,9.565011951482434,0.0768215,0.0781319,0.07815038000000002,0.00032542,0,0,0
run_13_swarm_TA_W32,swarm,10,10,1.043875,9.579691054963476,0.0791505,0.15829775,0.17408275,0.000442925,0,0,0
run_13_swarm_TA_W32,swarm,10,10,1.030602,9.703066751277408,0.076989,0.08821145000000001,0.09135349000000001,0.000337545,0,0,0
run_13_swarm_TA_W32,swarm,10,10,0.995712,10.043064661267515,0.0831135,0.0970691,0.09822101999999999,0.0005219000000000001,0,0,0
run_14_monolithic_TB_W1,monolithic,10,10,1.407372,7.105441915854514,0.5201085000000001,0.6125006,0.6125569199999998,0.0,0,0,0
run_14_monolithic_TB_W1,monolithic,10,10,1.49037,6.709743218127042,0.541571,0.6323299499999999,0.63933959,0.0,0,0,0
run_14_monolithic_TB_W1,monolithic,10,10,1.474759,6.7807689256346295,0.5335935,0.60895125,0.6100798500000001,0.0,0,0,0
run_15_master_worker_TB_W2,master_worker,10,10,1.470167,6.801948350085398,0.5449815,0.59614995,0.60198919,0.00043304,0,0,0
run_15_master_worker_TB_W2,master_worker,10,10,1.522462,6.56830843725492,0.5728675000000001,0.5953467499999999,0.5963653499999999,0.00044784,0,0,0
run_15_master_worker_TB_W2,master_worker,10,10,1.539861,6.494092648622181,0.5629409999999999,0.58610535,0.5892306700000001,0.0003296,0,0,0
run_16_queue_based_TB_W2,queue_based,10,10,1.48456,6.736002586624993,0.6048965,0.7230643499999999,0.7300440699999998,0.00010316,0,0,0
run_16_queue_based_TB_W2,queue_based,10,10,1.620523,6.170847312873684,0.657079,0.7468671,0.7665606199999999,4.118e-05,0,0,0
run_16_queue_based_TB_W2,queue_based,10,10,1.690543,5.915259180038603,0.670415,0.7124754999999999,0.7149438999999999,6.0860000000000003e-05,0,0,0
run_17_swarm_TB_W2,swarm,10,10,1.51293,6.609691129133535,0.554923,0.58973525,0.59043265,0.0,0,0,0
run_17_swarm_TB_W2,swarm,10,10,1.491804,6.7032934621438205,0.5219259999999999,0.57026115,0.57728663,0.0,0,0,0
run_17_swarm_TB_W2,swarm,10,10,1.487666,6.721938929840435,0.569545,0.6145752500000001,0.6202622500000001,0.0,0,0,0
run_18_queue_based_TA_W4_straggler,queue_based,10,10,1.52397,6.561808959493953,0.5621419999999999,0.5961805499999999,0.6021641099999999,0.1424993,0,0,0
run_18_queue_based_TA_W4_straggler,queue_based,10,10,1.40107,7.1374021283733144,0.4718585,0.6219384000000001,0.6409428800000001,0.139988955,0,0,0
run_18_queue_based_TA_W4_straggler,queue_based,10,10,1.454599,6.874746923378884,0.48333000000000004,0.6313205000000001,0.6391041000000001,0.139256255,0,0,0
run_19_queue_based_TA_W4_straggler,queue_based,10,10,1.632041,6.127297047071734,0.671851,0.70126905,0.70723941,0.14433074242424243,0,0,0
run_19_queue_based_TA_W4_straggler,queue_based,10,10,1.620023,6.172751868337672,0.670782,0.68415335,0.6842690699999998,0.15052697,0,0,0
run_19_queue_based_TA_W4_straggler,queue_based,10,10,1.632059,6.1272294690326765,0.667395,0.69403475,0.6982125499999999,0.14706827,0,0,0
run_20_queue_based_TA_W4_straggler,queue_based,10,10,2.120471,4.715933394043115,1.1671714999999998,1.1827547,1.18383094,0.138049215,0,0,0
run_20_queue_based_TA_W4_straggler,queue_based,10,10,2.130204,4.694386077577547,1.170159,1.1994345999999998,1.2047797199999997,0.150645655,0,0,0
run_20_queue_based_TA_W4_straggler,queue_based,10,10,2.132563,4.689193238370917,1.171078,1.1917862,1.1975044400000001,0.149549525,0,0,0
run_21_master_worker_TB_W2_straggler,master_worker,10,10,2.980923,3.354665652215773,2.0355225,2.07306195,2.07385879,0.00032562,0,0,0
run_21_master_worker_TB_W2_straggler,master_worker,10,10,2.961658,3.3764870893263166,2.049716,2.0870745500000005,2.09309331,0.0002477,0,0,0
run_21_master_worker_TB_W2_straggler,master_worker,10,10,2.998445,3.335062007140368,2.059399,2.1083462,2.11404684,0.00025257999999999997,0,0,0
run_22_queue_based_TB_W2_straggler,queue_based,10,10,2.972015,3.3647205683685986,2.0670805000000003,2.12770475,2.13452255,0.00010688,0,0,0
run_22_queue_based_TB_W2_straggler,queue_based,10,10,3.02785,3.302673514209753,2.0823625,2.1155275999999996,2.1159271200000003,0.0001117,0,0,0
run_22_queue_based_TB_W2_straggler,queue_based,10,10,3.08895,3.2373460237297462,2.0996305,2.1380841000000004,2.1434864200000003,6.674e-05,0,0,0
run_23_master_worker_TA_W4_crash,master_worker,10,10,1.215113,8.229687280113042,0.2427725,0.2575188,0.25752056,0.08244169,0,0,50
run_23_master_worker_TA_W4_crash,master_worker,10,10,0.961565,10.399712967922085,0.0002585,0.0024432499999999997,0.00282385,0.0,0,0,10
run_23_master_worker_TA_W4_crash,master_worker,10,10,0.946993,10.559740145914489,0.000999,0.00100825,0.0010104500000000002,0.0,0,0,10
run_24_queue_based_TA_W4_crash,queue_based,10,10,3.544324,2.8214124893773818,2.6032205,2.62346275,2.62873175,0.2585858476190476,0,0,10
run_24_queue_based_TA_W4_crash,queue_based,10,10,3.538278,2.8262335520272854,2.591887,2.63659585,2.6411951699999996,0.2587953904761905,0,0,10
run_24_queue_based_TA_W4_crash,queue_based,10,10,3.545844,2.8202030320566838,2.5451385,2.6018350000000003,2.6019670000000006,0.25191251428571426,0,0,10
