run_name,architecture,total_requests,completed_requests,total_duration_sec,throughput_req_per_sec,p50_latency_sec,p95_latency_sec,p99_latency_sec,avg_queue_wait_sec,retries,timeouts,crashes,api_429_errors,max_active_workers,avg_master_aggregation_duration_ms,avg_queue_lock_wait_ms
mono_scale_00_monolithic_TA_W1,monolithic,1,1,6.453086,0.1549646169290166,6.453086,6.453086,6.453086,0.0,0,0,0,0,1,0.0,0.0
mono_scale_01_monolithic_TA_W2,monolithic,2,2,22.048201,0.09071034865837807,21.959702,22.109546599999998,22.122866119999994,0.0,0,0,0,8,1,0.0,0.0
mono_scale_02_monolithic_TA_W4,monolithic,4,4,21.940032,0.18231513974090832,21.7145205,21.9320085,21.955892899999995,0.0,0,0,0,16,1,0.0,0.0
mono_scale_03_monolithic_TA_W8,monolithic,8,8,21.945511,0.36453924449514985,21.7717275,21.845949949999998,21.84675958999999,0.0,0,0,0,32,1,0.0,0.0
mono_scale_04_monolithic_TA_W16,monolithic,16,16,43.643284,0.366608525609576,21.645828,43.30487125,43.36707425,0.0,0,0,0,64,1,0.0,0.0
mono_scale_05_monolithic_TA_W32,monolithic,32,32,86.115164,0.37159541378798283,57.027077500000004,85.10984264999999,85.33648533,0.0,0,0,0,116,1,0.0,0.0
